prov_id,names,owner,population
14282,Mezhdunarodnyy Aeroport Novosibirsk; Novosibirsk International Airport,SOV,
14284,Tomsk,SOV,465966
14285,Seversk,SOV,92893
14286,Tevriz,SOV,
14288,Omsk,SOV,869415
14291,Mezhdunarodnyy Aeroport Omsk; Omsk International Airport,SOV,
14292,Tara,SOV,
14294,Isil'kul; Isilkul,SOV,
14326,Tyumen; Tyumen',SOV,627661
14331,Uvat,SOV,
14334,Kamensk-Ural'sky; Kamensk-Uralsky,SOV,68037
14339,Nizhny Tagil,SOV,202217
14340,Alapayevsk,SOV,
14342,Serov,SOV,68460
14346,Yekaterinburg,SOV,1102145
14350,Aeroport Kol'tsovo; Koltsovo Airport,SOV,
14351,Pervoural'sk; Pervouralsk,SOV,69983
14356,Kurgan,SOV,151394
14358,Yurgamysh,SOV,
14359,Asha,SOV,
14361,Kartaly,SOV,
14363,Chelyabinsk,SOV,809268
14369,Magnitogorsk,SOV,351850
14371,Orsk,SOV,105622
14373,Orenburg,SOV,406414
14377,Ufa,SOV,872395
14384,Mezhdunarodnyy Aeroport Ufa; Ufa International Airport,SOV,
14385,Samara,SOV,942553
14386,Novokuybyshevsk,SOV,
14388,Tolyatti,SOV,172659
14394,Gubakha,SOV,
14395,Perm; Perm',SOV,
14398,Ul'yanovsk; Ulyanovsk,SOV,378459
14402,Aeroport Kazan'; Kazan Airport,SOV,
14403,Kazan; Kazan',SOV,1127086
14405,Naberezhnye Chelny,SOV,499389
14406,Nizhnekamsk,SOV,158702
14409,Izhevsk,SOV,584048
14412,Cheboksary,SOV,437913
14414,Ryazan; Ryazan',SOV,427330
14417,Penza,SOV,436253
14419,Vologda,SOV,245776
14421,Cherepovets,SOV,274714
14423,Yaroslavl; Yaroslavl',SOV,524797
14426,Vladimir,SOV,227182
14428,Ivanovo,SOV,368358
14430,Kostroma,SOV,220222
14431,Kirov,SOV,
14436,Dzerzhinsk,SOV,167436
14437,Nizhny Novgorod,SOV,1189993
15143,Vladikavkaz,SOV,312275
15146,Baikonur; Baykonur; Bayqoŋır,SOV,
15355,Dudinka,SOV,
726,León,SPA,145844
758,Santiago de Compostela,SPA,
813,Calatayud,SPA,
832,Albacete,SPA,137538
854,Gerona; Girona,SPA,122502
857,Soria,SPA,
858,Toledo,SPA,
871,Teruel,SPA,
872,Lleida; Lérida,SPA,138521
885,Burgos,SPA,151942
918,Zamora,SPA,
939,Ávila,SPA,
950,Linares,SPA,
962,Alicante,SPA,400711
3799,Requena,SPA,
3810,Pozoblanco,SPA,
3902,Logroño,SPA,167010
3933,Pampalona,SPA,302466
3945,Cuenca,SPA,
3954,Alcañiz,SPA,
4095,Baza,SPA,
6734,Ourense,SPA,90571
6812,Tortosa,SPA,
6817,Castellón de la Plana,SPA,159760
6866,Cáceres,SPA,
6867,Salamanca,SPA,143062
6906,Valencia,SPA,1404208
6936,Palencia,SPA,57573
6959,Gandia,SPA,
7111,Lorca,SPA,
7114,Eivissa; Ibiza,SPA,53270
7153,Ronda,SPA,
7183,Dos Hermanas,SPA,97844
9764,Barcelona,SPA,3908362
9778,Ciudad Real,SPA,54362
9797,Manresa,SPA,63542
9815,Huelva,SPA,126787
9845,Mahón; Maó,SPA,
9917,Plasencia,SPA,
9925,Mérida,SPA,
10024,Cartagena,SPA,111592
10111,Jaén,SPA,88443
11688,Santander,SPA,206302
11692,Lugo,SPA,
11819,Monzón,SPA,
11820,Talavera de la Reina,SPA,57079
11821,Huesca,SPA,
11843,Ponferrada,SPA,
11851,Badajoz,SPA,105442
13218,Oviedo,SPA,
13227,Segovia,SPA,
13228,Cádiz,SPA,114582
13233,Vitoria-Gasteiz,SPA,252151
14497,A Coruña,SPA,271212
14498,Vigo,SPA,291792
14499,Gijón,SPA,258571
14500,Valladolid,SPA,309896
14501,Bilbao,SPA,729222
14502,Aeropuerto de Bilbao; Bilbao Airport,SPA,
14503,Madrid,SPA,5680137
14504,Adolfo Suárez Madrid-Barajas Airport; Aeropuerto Adolfo Suárez Madrid–Barajas,SPA,
14506,Getafe,SPA,
14508,Zaragoza,SPA,624271
14510,Aeroport Josep Tarradellas; Aeropuerto Josep Tarradellas; Josep Tarradellas Airport,SPA,
14512,Tarrasa; Terrassa,SPA,261366
14514,Tarragona,SPA,152944
14515,Palma,SPA,
14520,Murcia,SPA,341431
14521,Molina de Segura,SPA,
14522,Sevilla; Seville,SPA,696193
14523,Aeropuerto de Sevilla; Seville Airport,SPA,
14525,Málaga,SPA,522827
14527,Marbella,SPA,169908
14528,Granada,SPA,362800
14529,Almería,SPA,176307
14530,Córdoba,SPA,239916
3609,Šabac,SRB,
3623,Sombor,SRB,
3939,Novi Pazar,SRB,93110
3956,Užice,SRB,
3984,Čačak,SRB,70622
6634,Požarevac,SRB,
9906,Leskovac,SRB,51941
11586,Kragujevac,SRB,140856
11787,Zrenjanin,SRB,61395
11832,Vranje,SRB,
11887,Niš,SRB,219095
13864,Belgrade; Beograd,SRB,1200547
13867,Aerodrom Nikola Tesla Beograd; Nikola Tesla Airport,SRB,
13869,Novi Sad,SRB,286753
35,Västerås,SWE,104147
46,Östersund,SWE,
49,Bollnäs,SWE,
125,Ljusdal,SWE,
130,Härnösand,SWE,
156,Leksand,SWE,
182,Örnsköldsvik,SWE,
201,Pajala,SWE,
242,Växjö,SWE,
295,Trollhättan,SWE,
299,Kalmar,SWE,
363,Nybro,SWE,
383,Gothenberg,SWE,599675
408,Visby,SWE,
3095,Kiruna,SWE,
3182,Skutskär,SWE,
3229,Oskarshamn,SWE,
3375,Skövde,SWE,
6050,Stockholm,SWE,1543892
6084,Lindesberg,SWE,
6125,Kalix,SWE,
6132,Umeå,SWE,64854
6147,Mora,SWE,
6164,Karlskoga,SWE,
6165,Luleå,SWE,
6188,Kumla,SWE,
6195,Torsby,SWE,
6209,Norrtälje,SWE,
6310,Uddevalla,SWE,
6311,Motala,SWE,
6345,Helsingborg,SWE,106339
6397,Mjölby,SWE,
6406,Borås,SWE,50459
6412,Halmstad,SWE,
9054,Kristinehamn,SWE,
9093,Lycksele,SWE,
9108,Piteå,SWE,
9109,Katrineholm,SWE,
9117,Sandviken,SWE,
9138,Arvika,SWE,
9149,Uppsala,SWE,133611
9151,Sundsvall,SWE,
9185,Köping,SWE,
9186,Boden,SWE,
9193,Borlänge,SWE,
9209,Örebro,SWE,94012
9211,Sorsele,SWE,
9279,Malmö,SWE,339007
9329,Jönköping,SWE,64999
9393,Linköping,SWE,84828
11040,Hudiksvall,SWE,
11049,Åre,SWE,
11082,Nyköping,SWE,
11091,Gävle,SWE,
11114,Karlstad,SWE,
11129,Sollefteå,SWE,
11147,Söderhamn,SWE,
11148,Strömsund,SWE,
11155,Gällivare,SWE,
11160,Kristianstad,SWE,
11188,Eskilstuna,SWE,51933
11197,Ludvika,SWE,
11201,Skellefteå,SWE,
11215,Karlskrona,SWE,
11376,Lund,SWE,93091
11380,Norrköping,SWE,90149
11390,Västervik,SWE,
13264,Vimmerby,SWE,
13265,Tranås,SWE,
15117,Södertälje,SWE,68810
15119,Stockholm Arlanda Airport; Stockholm-Arlanda Flygplats,SWE,
15122,Värnamo,SWE,
663,Zurich; Zurigo; Zürich,SWI,689208
3660,Davos,SWI,
6666,Lausanne; Losanna,SWI,288888
9600,Lugano,SWI,91995
9618,Interlaken,SWI,
9622,Neuchâtel; Neuenburg,SWI,51772
11604,Lucerna; Lucerne; Luzern,SWI,146604
14089,Geneva; Genf; Genève; Ginevra,SWI,433727
14090,Basel; Basilea; Basle; Bâle,SWI,285823
14092,Aeroporto di Zurigo; Aéroport de Zurich; Flughaven Zürich; Zurich Airport,SWI,
14094,Bern; Berna; Berne,SWI,193474
901,,SYR,
1056,Salamiyah; Salamiyya,SYR,69464
1074,Dar'ā; Daraa,SYR,129915
1578,Ra's Al-'Aīn; Ras Al-Ayn,SYR,
1606,Tall Abyaḍ; Tell Abyad,SYR,
2013,Al-Mayādīn; Mayadin,SYR,83827
4111,Damascus; Dimashq,SYR,3771638
10087,Tartus; Ṭarṭūs,SYR,79503
15452,Al-Lādhiqiyah; Latakia,SYR,573263
15453,'Idlib; Idlib,SYR,132091
15455,Al-Qāmishlī; Qamishli,SYR,272985
15456,Al-Ḥasakah; Hasakah,SYR,186100
15457,'Amūdā; Amuda,SYR,
15458,Dayr az-Zawr; Deir ez-Zur,SYR,
15461,Ar-Raqqah; Raqqa,SYR,193731
15462,Ad-Ṭhawrah; Al-Thawrah,SYR,
15464,Aleppo; Ḥalab,SYR,3084136
15466,Aleppo International Airport; Maṭār Ḥalab,SYR,
15469,'Afrīn; Afrin,SYR,56283
15470,Manbij; Manbiǧ,SYR,177389
15471,Hama; Ḥamāh,SYR,300945
15473,As-Suwaydā'; Suwayda,SYR,128546
15474,Homs; Ḥimṣ,SYR,913554
15476,Ar-Rastan,SYR,60576
15477,Palmyra; Tadmur,SYR,
15482,Douma; Dūmā,SYR,
15483,Damascus International Airport; Maṭār Dimashq,SYR,
15485,An-Nabek; An-Nabk,SYR,
13788,Tiraspol,TRZ,
13789,Rybnitsa,TRZ,
13790,Bendery,TRZ,
13792,Dubossary,TRZ,
1037,Sidi Bouzid; Sīdī Bū Zayd,TUN,58168
1046,Al-Kāf; Le Kef,TUN,50809
4061,Al-Qaṣrayn; Kasserine,TUN,83463
7005,Gabès; Qābis,TUN,177608
7162,Al-Qayrawān; Kairouan,TUN,81409
7180,Zaghouan; Zaghwān,TUN,
9994,Banzart; Bizerte,TUN,178254
10082,Douz; Dūz,TUN,
10091,Nabeul; Nābul,TUN,
11921,Al-Mahdiyah; Mahdia,TUN,
11935,Gafsa; Qafṣah,TUN,127458
11957,Jarjīs; Zarzis,TUN,56320
11969,Tunis; Tūnis,TUN,2790169
12000,Tataouine; Taṭāwīn,TUN,62686
15213,Sousse; Sūsah,TUN,537190
15214,Sfax; Ṣafāqis,TUN,649272
15215,Maṭār Tūnis Al-Dawli; Tunis International Airport,TUN,
15217,Djerba Houmt Souk; Jarbah Ḥawmat as-Sūq,TUN,
652,Ağrı,TUR,145032
784,Isparta,TUR,226042
789,Trabzon,TUR,328138
804,Kırıkkale,TUR,
806,Osmaniye,TUR,297348
856,Tavşanlı,TUR,61528
869,Aksaray,TUR,144904
876,Kovancılar,TUR,
904,Ereğli,TUR,
928,Manisa,TUR,406110
975,Giresun,TUR,121465
981,Simav,TUR,
1122,Manavgat,TUR,150381
1463,Yüksekova,TUR,103169
1498,Şanlıurfa,TUR,762062
3714,Rize,TUR,125883
3786,İnegöl,TUR,214533
3788,Beyşehir,TUR,
3851,Yalova,TUR,181686
3862,Yozgat,TUR,
3870,Talas,TUR,
3879,Tekirdağ,TUR,155929
3893,Lüleburgaz,TUR,82322
3903,Sivas,TUR,401054
3905,Bolu,TUR,132376
3919,Karabük,TUR,197055
3921,Elbistan,TUR,122644
3935,Tokat,TUR,122160
3979,Gümüşhane,TUR,
3983,Afyonkarahisar,TUR,142324
4008,Alanya,TUR,131344
4112,Çeşme,TUR,
4583,Iğdır,TUR,99682
5170,Karaköprü,TUR,
5206,Malatya,TUR,510425
6864,Çanakkale,TUR,128856
6871,Hendek,TUR,70580
6894,Seydişehir,TUR,
6895,Çorlu,TUR,123052
6912,Bandırma,TUR,121652
6938,Kastamonu,TUR,86877
7026,Silifke,TUR,
7130,Torbalı,TUR,52098
7143,Karaman,TUR,125344
7470,Erciş,TUR,145965
7530,Batman,TUR,481850
7620,Kâhta,TUR,81166
8206,Elâzığ,TUR,437440
8237,Van,TUR,623590
9763,Ereğli,TUR,
9799,Edremit,TUR,
9806,Beypazarı,TUR,
9823,Suruç,TUR,97691
9830,Niğde,TUR,98173
9833,Istanbul; İstanbul,TUR,14210222
9844,Çankırı,TUR,84239
9858,Muş,TUR,117955
9861,Nevşehir,TUR,89205
9868,Erzincan,TUR,75190
9871,Tosya,TUR,
9886,Bayburt,TUR,
9900,Çorum,TUR,247552
9901,Polatlı,TUR,81439
9912,Adıyaman,TUR,229020
9915,Amasya,TUR,97375
9921,Akhisar,TUR,120412
9941,Bodrum,TUR,66904
10038,Aydın,TUR,
10056,Kahramanmaraş,TUR,554382
10122,Fethiye,TUR,107454
10399,Bingöl,TUR,113230
10403,Ardahan,TUR,
10472,Kars,TUR,75346
10497,Siirt,TUR,166361
10936,Erzurum,TUR,162678
10979,Viranşehir,TUR,136940
11747,Ankara Esenboga Airport; Ankara Esenboğa Havalimanı,TUR,
11753,Artvin,TUR,
11759,Siverek,TUR,191657
11778,Balıkesir,TUR,318029
11796,Uşak,TUR,197267
11797,Tunceli,TUR,
11831,Kütahya,TUR,179126
11839,Sungurlu,TUR,
11842,Edirne,TUR,143148
11844,Kırşehir,TUR,129610
11848,Bergama,TUR,58457
11860,Akşehir,TUR,56239
11866,Zonguldak,TUR,200396
11881,Samsun,TUR,643552
11894,Ordu,TUR,154937
12016,Burdur,TUR,71347
12029,Antakya,TUR,
12318,Tatvan,TUR,56119
12387,Cizre,TUR,139569
12416,Ceylanpınar,TUR,58587
12476,Silopi,TUR,170924
12915,Kilis,TUR,103014
12936,Mardin,TUR,84641
12992,Diyarbakır,TUR,648874
15383,Istanbul Airport; İstanbul Havalimanı,TUR,
15386,İzmit,TUR,
15387,Gebze,TUR,
15388,Bursa,TUR,2366448
15390,Adapazarı,TUR,
15392,Izmir; İzmir,TUR,2457529
15394,Denizli,TUR,501994
15395,Antalya,TUR,1372672
15397,Mersin,TUR,654657
15399,Adana,TUR,523158
15400,Tarsus,TUR,218397
15403,Ankara,TUR,3695989
15406,Konya,TUR,1017329
15408,Kayseri,TUR,893376
15411,Eskişehir,TUR,608474
15413,Gaziantep,TUR,1681270
15414,Gaziantep Airport; Gaziantep Havalimanı,TUR,
2176,Mpanda,TZN,116981
2206,Babati,TZN,
4171,Kahama,TZN,147472
5224,Handeni,TZN,
8144,Kigoma,TZN,347892
8183,Tanga,TZN,252499
8201,Masasi,TZN,72492
8205,Morogoro,TZN,407719
10845,Songea,TZN,228440
11017,Musoma,TZN,189131
12944,Mtwara,TZN,116731
12967,Ifakara,TZN,98174
15947,Mwanza,TZN,977475
15950,Bukoba,TZN,155945
15952,Bariadi,TZN,56155
15955,Dodoma,TZN,267333
15960,Singida,TZN,120810
15962,Nzega,TZN,50213
15964,Tabora,TZN,199592
15969,Arusha,TZN,806518
15972,Sumbawanga,TZN,184293
15973,Mbeya,TZN,587388
15976,Njombe,TZN,
15977,Iringa,TZN,217074
15980,Zanzibar,TZN,
15981,Dar es Salaam,TZN,8918525
15982,Julius Nyerere International Airport,TZN,
10904,Ras Al-Khaimah; Rā's Al-Khaymah,UAE,259127
15840,Abu Dhabi; Abū Ẓaby,UAE,508976
15844,Dubai; Dubayy,UAE,4565478
15845,Dubai International Airport; Maṭār Dubayy Al-Dawli,UAE,
15846,Ash-Shāriqah; Sharjah City,UAE,
15848,Al-'Ayn; Al-Ain,UAE,
3854,Masaka,UGA,141042
7088,Fort Portal,UGA,55643
7133,Arua,UGA,215726
12929,Jinja,UGA,245759
15988,Kampala,UGA,5177878
15990,Entebbe International Airport,UGA,
15991,Nansana,UGA,
15993,Hoima,UGA,76893
15994,Mbarara,UGA,285352
15995,Soroti,UGA,77727
15996,Mbale,UGA,
15997,Gulu,UGA,205487
238,Novgorod-Severskiy; Novhorod-Sivers'kyy; Novhorod-Siverskyi,UKR,
429,Gulyaipole; Hulyaipole,UKR,
463,Romny,UKR,
476,Zhmerynka,UKR,
486,Pavlograd; Pavlohrad,UKR,76283
488,Smela; Smila,UKR,57144
504,Belaya Tserkov'; Bila Tserkva,UKR,185038
511,Poltava,UKR,230006
525,Kiev; Kyiv,UKR,2575199
535,Sarny,UKR,
536,Sheptitskiy; Sheptyts'kyy; Sheptytskyi; Szeptycki,UKR,
559,Lubny,UKR,
568,Skadovs'k; Skadovsk,UKR,
570,Svatove; Svatoveo,UKR,
574,Kazanka,UKR,
577,Chernivtsi; Chernovtsy,UKR,225829
705,Yevpatoriya,UKR,90934
3225,Shostka,UKR,59079
3409,Volchansk; Vovchans'k; Vovchansk,UKR,
3430,Kam'yanets'-Podil's'kyy; Kamenets-Podol'skiy; Kamianets-Podilskyi,UKR,84179
3452,Kirovograd; Kirovohrad; Kropivnits'kyy; Kropivnitskiy; Kropyvnytskyi,UKR,195361
3455,Akhtyrka; Okhtyrka,UKR,
3457,Khmel'nyts'kyy; Khmel'nytskiy; Khmelnytskyi,UKR,224407
3466,Krasnoarmeysk; Krasnoarmiisk; Krasnoarmiys'k; Pokrovs'k; Pokrovsk,UKR,55117
3468,Svetlovodsk; Svitlovods'k; Svitlovodsk,UKR,
3470,Zviahel,UKR,
3479,Artemivsk; Bakhmut,UKR,68173
3480,Nezhin; Nizhyn,UKR,
3483,Tarnopol; Ternopil; Ternopil'; Ternopol',UKR,183217
3491,Krasnyi Lyman; Krasnyy Lyman; Lyman,UKR,
3511,Shepetivka; Shepetovka,UKR,
3548,Mukachevo,UKR,70871
3573,Nova Kakhovka; Novaya Kakhovka,UKR,
3701,Izmail; Izmayil,UKR,
3738,Ochakiv; Ochakov,UKR,
6435,Rivne; Rovno; Równe,UKR,214365
6455,Mohyliv-Podilskyi,UKR,
6480,Haisyn,UKR,
6483,Drogobich; Drohobych; Drohobycz,UKR,83120
6495,Kremenchuk,UKR,130957
6505,Alchevs'k; Alchevsk,UKR,150118
6597,Pervomaisk; Pervomays'k,UKR,51647
6776,Ugledar; Vuhledar,UKR,
9419,Nikopol; Nikopol',UKR,109993
9433,Dneprodzerzhinsk; Dniprodzerzhins'k; Dniprodzerzhynsk; Kam'yans'ke; Kamianske,UKR,196341
9437,Pryluky,UKR,
9446,Roven'ky; Rovenky,UKR,50426
9454,Zolochev; Zolochiv; Złoczów,UKR,
9463,Novomoskovsk,UKR,59345
9477,Konotop,UKR,66496
9531,Izyum,UKR,
9543,Pereiaslav,UKR,
9548,Storozhinets; Storozhynets; Storozhynets',UKR,
9556,Chuguyev; Chuhuiv,UKR,
9571,Berdyans'k; Berdyansk,UKR,70026
9576,Kotovs'k; Kotovsk; Podils'k; Podilsk; Podol'sk,UKR,
9677,Feodosia,UKR,54744
9680,Kerch; Kerch',UKR,77377
9698,Berezivka,UKR,
11411,Ivano-Frankivs'k; Ivano-Frankivsk; Ivano-Frankovsk,UKR,223969
11424,Uman; Uman',UKR,73559
11441,Vladimir-Volyns'kiy; Volodymyr-Volyns'kyy; Volodymyr-Volynskyi; Włodzimierz-Wołyński,UKR,
11461,Lozova; Lozovaya,UKR,57204
11477,Korosten,UKR,
11479,L'viv; L'vov; Lviv; Lwów ,UKR,604320
11504,Myrhorod,UKR,
11513,Starobel'sk; Starobil's'k; Starobilsk,UKR,
11514,Zhytomyr,UKR,210457
11546,Yuzhnoukrainsk; Yuzhnoukrayins'k,UKR,
11557,Brovary,UKR,118929
11691,Uzhgorod; Uzhorod,UKR,121222
11715,Velikaya Aleksandrovka; Velyka Oleksandrivka,UKR,
13727,Sevastopol; Sevastopol',UKR,220792
13731,Simferopol; Simferopol',UKR,292024
13737,Kherson,UKR,246357
13740,Lysychans'k; Lysychansk,UKR,60335
13741,Donets'k; Dontesk,UKR,690522
13742,Donetsk International Airport; Mezhdunarodnyy Aeroport Donetsk; Mizhnarodnyy Aeroport Donets'k,UKR,
13743,Avdeevka; Avdiivka,UKR,
13747,Lugansk; Luhans'k; Luhansk,UKR,342311
13751,Gorlovka; Horlivka,UKR,143612
13753,Mariupol; Mariupol',UKR,363415
13756,Severodonetsk; Sivers'kodonets'k; Siverskodonetsk,UKR,84490
13760,Zaporizhzhia; Zaporozh'ye,UKR,624951
13763,Melitopol; Melitopol',UKR,111892
13765,Tokmak,UKR,
13767,Khar'kov; Kharkiv,UKR,1284380
13768,Kharkiv International Airport; Mezhdunarodnyy Aeroport Khar'kov; Mizhnarodnyy Aeroport Kharkiv,UKR,
13774,Kryvoy Rog; Kryvyi Rih,UKR,471275
13779,Dnipro; Dnipropetrovsk,UKR,761540
13782,Mykolaiv; Mykolayiv; Nikolayev,UKR,412070
13785,Slavyansk; Slov'yans'k; Slovyansk,UKR,91074
13786,Kramators'k; Kramatorsk,UKR,99066
13787,Konstantinovka; Kostyantynivka,UKR,
13797,Odesa; Odessa,UKR,977813
13798,Mezhdunarodnyy Aeroport Odessa; Mizhnarodnyy Aeroport Odesa; Odesa International Airport,UKR,
13799,Belgorod-Dnestrovskiy; Bilhorod-Dnistrovs'kyy; Bilhorod-Dnistrovsky,UKR,
13802,Vinnytsia,UKR,355789
13805,Luts'k; Lutsk; Łuck,UKR,201606
13808,Chernigov; Chernihiv,UKR,223890
13811,Gostomel'; Hostomel; Hostomel',UKR,
13815,Sumy,UKR,177433
13818,Cherkassy; Cherkasy,UKR,233431
68,Rochester,USA,
528,Eugene,USA,241885
607,Albany,USA,99833
610,Eureka,USA,
638,Athens,USA,
689,Toledo,USA,194259
703,Rhinelander,USA,
768,Redding,USA,
860,Montgomery,USA,117537
880,Butler,USA,
882,Erie,USA,111537
986,San Luis Obispo,USA,
1132,Wilmington,USA,
1352,Topeka,USA,
1506,Roanoke,USA,
1527,Peoria,USA,
1559,Bastrop,USA,
1587,Tuscaloosa,USA,
1595,Fort Wayne,USA,108272
1615,Hattiesburg,USA,
1618,Muskogee,USA,
1643,Lafayette,USA,
1690,Spokane,USA,308681
1734,Duluth,USA,
1747,Rapid City,USA,
1758,Chattanooga,USA,
1793,Prescott,USA,
1806,Tulsa,USA,434183
1809,Colorado Springs,USA,445670
1832,Sandpoint,USA,
1836,Bismark,USA,
1854,Whitefish,USA,
1867,Marshall,USA,
1913,Fort Myers,USA,
1915,Abilene,USA,62024
1998,Midland,USA,88806
2019,Bandera,USA,
3513,Salem,USA,228920
3710,Worcester,USA,134217
3712,Concord,USA,285553
3719,Fargo,USA,131027
3732,Portland,USA,
3747,Oswego,USA,
3823,Charlottesville,USA,
3847,York,USA,72506
3878,JFK International Airport,USA,
3957,Washington,USA,3471725
4029,Eau Claire,USA,
4274,Bend,USA,
4442,Youngstown,USA,
4540,Sikeston,USA,
4569,St. Louis,USA,797220
4607,Carson City,USA,
4610,Buffalo,USA,
4625,Jonesboro,USA,
4653,Greeneville,USA,
4664,Rochester,USA,
4723,Cheyenne,USA,
4727,Blythe,USA,
4747,Richland,USA,
4749,Scottsbluff,USA,
4759,Williston,USA,
4778,Moscow,USA,
4854,Marquette,USA,
4857,Billings,USA,80942
4955,Odessa,USA,84419
4988,Bowling Green,USA,
5022,Waco,USA,52607
5059,Huntsville,USA,100172
6694,Modesto,USA,334845
6710,Detroit,USA,1918653
6732,Boston,USA,1669310
6742,Missoula,USA,
6769,Lansing,USA,111165
6785,Corpus Christi,USA,239777
6845,Philadelphia,USA,2286396
6882,Newark,USA,
6887,Grand Junction,USA,78680
6890,Cleveland,USA,722540
6929,Hagerstown,USA,
6971,Charleston,USA,
6984,Frederick,USA,
7195,Kahului,USA,51668
7306,Cedar Rapids,USA,55742
7420,Traverse City,USA,
7462,Augusta,USA,
7466,Beckley,USA,
7480,Mobile,USA,93512
7551,Lafayette,USA,
7607,Columbia,USA,
7629,Burlington,USA,
7643,Asheville,USA,
7668,Biloxi,USA,
7756,Elko,USA,
7831,Carbondale,USA,
7852,Grand Island,USA,
7862,Aberdeen,USA,
7986,El Centro,USA,
7999,Durango,USA,
8070,Roswell,USA,
9450,Chicago,USA,5318735
9637,Monterey,USA,
9654,South Bend,USA,109857
9671,San Francisco,USA,4718349
9697,Chico,USA,91702
9730,Fort Bragg,USA,
9773,Lubbock,USA,178647
9786,Dover,USA,
9814,Los Angeles International Airport,USA,
9820,Scranton,USA,74951
9832,New London,USA,
9908,Amarillo,USA,138829
9923,Morgantown,USA,
10081,Greensboro,USA,147671
10155,Yakima,USA,100894
10159,Alturas,USA,
10303,Alpena,USA,
10352,Pensacola,USA,
10370,Springfield,USA,
10407,Tallahassee,USA,80597
10422,Reno,USA,233376
10457,Springfield,USA,
10477,Conway,USA,
10478,Davenport,USA,88647
10492,Macon,USA,
10532,Hays,USA,
10586,Paducah,USA,
10657,Knoxville,USA,
10676,Lincoln,USA,226804
10690,Kennewick,USA,129729
10706,Glendive,USA,
10711,Casper,USA,
10717,Kansas City,USA,398610
10778,Tyler,USA,
11635,Evansville,USA,67985
11650,Elmira,USA,
11656,Ann Arbor,USA,75954
11662,Plattsburgh,USA,
11669,Flint,USA,
11717,Tupelo,USA,
11785,Harrisburg,USA,81707
11927,Myrtle Beach,USA,
11975,Savannah,USA,115676
12021,Hilo,USA,
12054,Fayetteville,USA,
12312,Rockford,USA,151022
12401,Shreveport,USA,
12437,Bloomington,USA,56286
12459,Bangor,USA,
12498,Columbus,USA,
12535,Pocatello,USA,
12553,Baker City,USA,
12585,Bozeman,USA,
12627,Pueblo,USA,
12633,Rock Springs,USA,
12637,Pikeville,USA,
12646,Sioux City,USA,
12667,Sioux Falls,USA,79285
12670,Clarksville,USA,
12684,Santa Fe,USA,
12699,St. George,USA,
12765,Flagstaff,USA,
12778,Fort Smith,USA,
12791,Las Cruces,USA,61230
13293,Minneapolis,USA,
13315,St. Paul,USA,
13368,Fremont,USA,
13369,San Jose,USA,
13370,Sacramento,USA,1697184
13374,Sacramento International Airport,USA,
13375,Santa Barbara,USA,96521
13376,San Diego,USA,1977279
13378,Los Angeles,USA,13474333
13381,San Bernardino,USA,
13383,Las Vegas,USA,2371780
13384,Henderson,USA,
13386,Salt Lake City,USA,1108953
13387,Provo,USA,534552
13389,Ogden,USA,138934
13390,Phoenix,USA,2608874
13393,Phoenix-Mesa Gateway Airport,USA,
13394,Tuscon,USA,
13396,Portland,USA,
13399,Vancouver,USA,
13400,Seattle,USA,2099643
13402,Tacoma,USA,330414
13407,Albuquerque,USA,456285
13408,Denver,USA,2425086
13409,Lakewood,USA,
13411,Denver International Airport,USA,
13413,Boulder,USA,95315
13415,Tampa,USA,709023
13416,St. Petersburg,USA,
13417,Clearwater,USA,
13419,Miami,USA,5733042
13421,Fort Lauderdale,USA,
13422,West Palm Beach,USA,
13423,Orlando,USA,1231650
13427,Orlando International Airport,USA,
13428,Jacksonville,USA,379643
13430,Des Moines,USA,242765
13438,Overland Park,USA,
13439,Oklahoma City,USA,492130
13444,League City,USA,
13446,Houston,USA,4301461
13451,Cypress,USA,
13454,Dallas,USA,2577308
13455,Fort Worth,USA,102173
13456,Dallas Fort Worth International Airport,USA,
13458,,USA,
13465,Austin,USA,1580153
13467,San Antonio,USA,1513874
13471,New Orleans,USA,821135
13473,Baton Rouge,USA,226126
13474,Wilmington,USA,
13478,Springfield,USA,
13480,Yarmouth,USA,
13481,Providence,USA,437121
13483,Hartford,USA,187629
13484,New Haven,USA,147121
13485,Sikorsky Memorial Airport,USA,
13488,Birmingham,USA,136700
13490,,USA,
13492,Nashville,USA,280464
13495,Nashville International Airport,USA,
13496,Memphis,USA,402281
13499,Augusta,USA,
13501,Atlanta,USA,602708
13504,Marietta,USA,
13507,Hartsfield-Jackson Atlanta International Airport,USA,
13510,Charleston,USA,
13513,Columbia,USA,
13514,Charlotte,USA,229305
13518,Raleigh,USA,152973
13519,Durham,USA,
13520,Milwaukee,USA,833927
13521,Milwaukee Mitchell International Airport,USA,
13528,Grand Rapids,USA,293006
13537,Anchorage,USA,225128
13538,Ted Stevens Anchorage International Airport,USA,
13543,Gary,USA,
13546,Naperville,USA,
13549,Indianapolis,USA,418057
13553,Louisville,USA,505690
13557,Lexington,USA,295164
13560,Cincinnati,USA,414286
13562,Dayton,USA,153881
13563,Akron,USA,119274
13566,Columbus,USA,
13569,Green Bay,USA,95228
13570,Alexandria,USA,
13571,Dulles International Airport,USA,
13572,Richmond,USA,151924
13575,Newport News,USA,97456
13576,Norfolk,USA,622410
13579,Baltimore,USA,1127338
13589,Toms River,USA,
